Rank,2009 Rank,Company and Year-end,Profit ($000),% Chg,Revenue ($000),% Chg,Assets ($000),% Chg,Mkt Cap ($-mil),Employees,Industry,Rank Change,Profit Margin,Revenue per Employee,Profit Per Employee,Return on Assets
410,611,Counsel Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CXS-T,8790,346,37138,13,142311,-29,40,50,Management & Diversified,201,0,742760,175800,0
825, ,Century Mining(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CMM-X,-12863,-220,22198,-15,139917,6,181,445,Precious Metals,,-1,49883,-28906,0
350,261,5N Plus Inc.(My10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=VNP-T,14648,-30,72411,-2,138521,8,227,650,Misc. Industrial Products,-89,0,111402,22535,0
500,383,Axia NetMedia(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AXX-T,3425,-43,70776,-3,136439,-11,109,160,Computer Software & Processing,-117,0,442350,21406,0
217,503,Cardero Resource(Oc10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CDU-T,44951,   n/m ,0,-100,136205,183,72,1,Metal Mines,286,#DIV/0!,0,44951000,0
612,562,Andina Minerals(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ADM-X,-1653,4,1606,12,136082,-1,179,48,Precious Metals,-50,-1,33458,-34438,0
649,422,Atacama Minerals(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AAM-X,-2819,-198,35409,5,136025,0,125,10,Other Mines,-227,0,3540900,-281900,0
534,430,Pollard Banknote Income Fund(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PBL-T,1712,-89,167627,-18,135962,-12,55,1070,Misc. Industrial Products,-104,0,156661,1600,0
724,732,Alexco Resource(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AXR-T,-5219,45,4819,-20,135610,51,176,110,Metal Mines,8,-1,43809,-47445,0
955,358,Hanwei Energy Services(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HE-T,-65666,-806,44884,-63,135037,-36,24,1111,Oil and Gas Field Services,-597,-1,40400,-59105,0
658, ,Novus Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NVS-X,-3084,76,20209,409,133706,66,185,27,Oil and Gas Producers,,0,748481,-114222,0
582,486,DHX Media(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=DHX-T,-813,-317,40800,-34,133304,-10,51,120,Entertainment Services,-96,0,340000,-6775,0
848,827,Polaris Minerals(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PLS-T,-15739,20,18710,-14,133045,-6,79,40,Other Mines,-21,-1,467750,-393475,0
252,310,Scorpio Mining(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SPM-T,32602,141,54425,162,132202,196,187,249,Precious Metals,58,1,218574,130932,0
476,321,MP Western Properties(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MPW.H-X,4374,-65,15791,9,131576,20,218,8,Property Management & Investment,-155,0,1973875,546750,0
439,427,Chesswood Group(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CHW-T,6977,128,79085,1,131181,10,67,40,Specialty Stores,-12,0,1977125,174425,0
686,796,Central Alberta Well Services(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CWC-X,-3944,75,68687,39,130678,-3,40,366,Oil and Gas Field Services,110,0,187669,-10776,0
650,622,Starfield Resources(Fe11)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SRU-T,-2926,25,16,-27,130676,1,45,6,Other Mines,-28,-183,2667,-487667,0
437,423,Hartco Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HCI-T,7201,121,471908,12,129447,14,43,1330,Consulting,-14,0,354818,5414,0
654,854,Jovian Capital(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=JOV-T,-2939,88,115358,27,128726,6,85,600,Investment Companies and Funds,200,0,192263,-4898,0
613,528,Fortune Minerals(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=FT-T,-1711,-28,25,-51,127918,3,184,30,Precious Metals,-85,-68,833,-57033,0
494,401,Coast Wholesale Appliances(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CWA-T,3655,-19,135596,-6,127873,-4,30,275,Appliances,-93,0,493076,13291,0
276,689,Platinum Group Metals(Au10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PTM-T,26660,483,49036,   n/m ,126991,89,176,50,Precious Metals,413,1,980720,533200,0
368,320,Keg Royalties Income Fund(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=KEG.UN-T,12845,4,13496,4,126873,9,140,8400,Investment Companies and Funds,-48,1,1607,1529,0
429,171,Coopers Park(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=XCP-X,7772,-86,16130,-89,126553,-3,69, ,Developers,-258,0,#VALUE!,#VALUE!,0
813, ,Conifex Timber(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CFF-X,-10778,-4,55794,81,126504,363,0,380,Forestry,,0,146826,-28363,0
302,364,Carfinco Income Fund(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CFN.UN-T,20664,181,37895,16,126502,29,176,100,Finance and Leasing,62,1,378950,206640,0
776,590,Hathor Exploration(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HAT-T,-7942,-166,147,-71,126165,33,210,16,Metal Mines,-186,-54,9188,-496375,0
723, ,Alhambra Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ALH-X,-5042,-107,15991,121,125801,15,99,5,Precious Metals,,0,3198200,-1008400,0
778,570,Absolute Software(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ABT-T,-8154,-261,64873,18,124292,6,196,350,Computer Software & Processing,-208,0,185351,-23297,0
644,643,Yoho Resources(Se10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=YO-X,-2718,44,26743,4,124119,39,83,13,Oil and Gas Producers,-1,0,2057154,-209077,0
733,755,Olympus Pacific Minerals(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=OYM-T,-5661,45,37400,103,123192,118,197,1200,Precious Metals,22,0,31167,-4718,0
798, ,Cline Mining(No10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CMK-T,-9678,15,1582,   n/a ,122929,244,467,6,Other Mines,,-6,263667,-1613000,0
536,682,Winstar Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WIX-T,1648,125,53837,38,122761,26,183,90,Oil and Gas Producers,146,0,598189,18311,0
922,681,March Networks Corp.(Ap10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MN-T,-32493,-393,87033,-15,121544,-25,67,260,Other Services,-241,0,334742,-124973,0
667,638,Tesla Exploration(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TXL-T,-3389,64,122857,33,121536,48,70,43,Oil and Gas Field Services,-29,0,2857140,-78814,0
928,853,Greystar Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GSL-T,-35942,-50,1247,269,121139,19,340,230,Precious Metals,-75,-29,5422,-156270,0
630,215,GobiMin Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GMN-X,-2283,-108,101,-97,120881,34,57,36,Metal Mines,-415,-23,2806,-63417,0
487,356,Cargojet Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CJT-T,4040,-51,155724,8,120817,-11,55,365,Transportation,-131,0,426641,11068,0
837,446,ZCL Composites(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ZCL-T,-14330,-760,125617,18,120771,17,89,703,Misc. Industrial Products,-391,0,178687,-20384,0
802,568,Vista Gold(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=VGZ-T,-9614,-395,692,-91,120442,30,147,23,Precious Metals,-234,-14,30087,-418000,0
866,851,Imvescor Restaurant Group(Oc10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=IRG-T,-18245,19,48759,263,118775,-18,24,250,Investment Companies and Funds,-15,0,195036,-72980,0
405,488,Richmont Mines(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=RIC-T,9011,2582,90781,25,117646,38,160,415,Precious Metals,83,0,218749,21713,0
398,343,Hammond Power Solutions(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HPS.A-T,9710,1,190595,-2,117392,10,119,840,Electrical & Electronic,-55,0,226899,11560,0
228,259,Gluskin Sheff + Associates(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GS-T,38436,81,123277,79,117337,56,498,117,Investment Companies and Funds,31,0,1053650,328513,0
606,558,Mountain Province Diamonds(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MPV-T,-1567,19,123,668,117306,40,503,2,Precious Metals,-48,-13,61500,-783500,0
700,539,Sulliden Gold Corp.(Ap10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SUE-T,-4431,-73,1704,71,117232,24,92,94,Metal Mines,-161,-3,18128,-47138,0
743,640,Forsys Metals(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=FSY-T,-6217,-29,2380,1016,116006,-2,242,18,Precious Metals,-103,-3,132222,-345389,0
988,946,Falcon Oil & Gas(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=FO-X,-150716,-136,73,-98,115872,-52,93,23,Oil and Gas Producers,-42,-2065,3174,-6552870,-1
291,333,Bridgewater Systems(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BWC-T,22995,105,93728,40,115229,-5,217,189,Computer Software & Processing,42,0,495915,121667,0
297,298,Cash Store Financial Services(Se10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CSF-T,26464,45,221777,18,115045,37,262,2000,Other Services,1,0,110889,13232,0
602,727,IMRIS Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=IM-T,-1446,84,71848,62,114999,75,251,154,Medical Services,125,0,466545,-9390,0
383,328,Phoenix Energy Services(De09)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PHX-T,11407,-55,114801,-35,114785,-14,218,364,Oil and Gas Field Services,-55,0,315387,31338,0
718,510,China Wind Power International(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CNW-X,-4984,-498,2357,825,114185,13,63,45,Other Services,-208,-2,52378,-110756,0
770,764,Arsenal Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AEI-T,-7675,31,44064,14,113613,-3,152,14,Oil and Gas Producers,-6,0,3147429,-548214,0
447,388,Brookfield Real Estate Serv.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BRE-T,6162,10,36731,6,113322,-9,140,1500,Other Services,-59,0,24487,4108,0
426,405,TerraVest Income Fund(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TI.UN-T,7818,77,88655,-9,113135,-21,49,790,Management & Diversified,-21,0,112222,9896,0
419,425,Accord Financial(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ACD-T,8255,167,31406,31,112938,15,68,94,Finance and Leasing,6,0,334106,87819,0
812,751,LAB Research(De09)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=LRI-T,-10476,-59,53261,-9,112809,-2,21,550,Biotechnology & Pharmaceuticals,-61,0,96838,-19047,0
823,783,MAG Silver Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MAG-T,-12823,5,322,8,111099,34,683,7,Precious Metals,-40,-40,46000,-1831857,0
515,429,20-20 Technologies(Oc10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TWT-T,2289,-11,65233,3,110906,-5,70,510,Computer Software & Processing,-86,0,127908,4488,0
550,435,Canlan Ice Sports(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ICE-T,707,-74,69892,4,110513,-3,30,950,Entertainment Services,-115,0,73571,744,0
329,352,Boyd Group Income Fund(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BYD.UN-T,17592,98,256921,14,110489,43,86,2010,Other Services,23,0,127821,8752,0
897,636,Stornoway Diamond(Ap10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SWY-T,-23563,-2102,47,-76,109438,-12,173,40,Precious Metals,-261,-501,1175,-589075,0
647,556,Western Copper(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WRN-T,-2777,-49,58,-76,109377,26,243,13,Metal Mines,-91,-48,4462,-213615,0
372,318,Orbit Garant Drilling(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=OGD-T,12587,0,109958,4,108460,5,113,500,Mining Services,-54,0,219916,25174,0
490,367,ADF Group(Ja11)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=DRX-T,3743,-46,56436,-17,108458,5,53,285,Metal Fabricators,-123,0,198021,13133,0
740,648,Carpathian Gold(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CPN-T,-5944,-27,292,615,107620,81,259,4,Precious Metals,-92,-20,73000,-1486000,0
764,777,Rockwell Diamonds(Fe10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=RDI-T,-7038,46,30757,-18,105243,-1,28,560,Precious Metals,13,0,54923,-12568,0
745,414,Aurcana Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AUN-X,-6244,-266,28455,19,105172,32,252,150,Precious Metals,-331,0,189700,-41627,0
572, ,Strategic Metals(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SMD-X,-579,78,157,-22,104616,243,174,0,Metal Mines,,-4,#DIV/0!,#DIV/0!,0
393,677,Technicoil Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TEC-T,10092,258,94717,106,104192,14,108,313,Oil and Gas Field Services,284,0,302610,32243,0
458,462,Pure Technologies(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PUR-T,5462,263,48460,53,104182,148,212,193,Misc. Industrial Products,4,0,251088,28301,0
403,327,Second Cup(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SCU-T,9303,-19,25058,28,104061,3,79,128,Specialty Stores,-76,0,195766,72680,0
809,860,Noront Resources(Ap10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NOT-X,-10351,59,204,-79,103211,29,240,1,Precious Metals,51,-51,204000,-10351000,0
502,730,Bonnett's Energy Services Tr.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BT.UN-T,3154,134,72619,39,103081,4,37,276,Oil and Gas Field Services,228,0,263112,11428,0
757, ,Sandspring Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SSP-X,-6735,-214,137,3070,103000,221,391,69,Metal Mines,,-49,1986,-97609,0
423,376,Distinction Group(No10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GD-T,7915,20,259845,3,102486,-1,82,8800,Other Services,-47,0,29528,899,0
452,360,Village Farms International(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=VFF-T,5598,-24,146200,0,101533,-2,50,1200,Agriculture,-92,0,121833,4665,0
725, ,ZoomerMedia Limited(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ZUM-X,-5242,-37,10291,6,101331,451,35, ,Other Services,,-1,#VALUE!,#VALUE!,0
915, ,Petroamerica Oil(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PTA-X,-28480,-385,-14744,-1920,101113,7,255,16,Oil and Gas Producers,,2,-921500,-1780000,0
951,629,Alexis Minerals(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AMC-T,-48449,-1009,26260,-19,100518,-24,80,93,Precious Metals,-322,-2,282366,-520957,0
541, ,Orezone Gold(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ORE-T,1315,175,1416,120,100126,177,327,86,Metal Mines,,1,16465,15291,0
803,410,Americas Petrogas(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BOE-X,-9983,-349,6116,-29,99726,89,231,703,Oil and Gas Producers,-393,-2,8700,-14201,0
440,717,Bri-Chem Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BRY-X,6974,183,154751,59,99058,25,42,60,Computer Software & Processing,277,0,2579183,116233,0
857,907,ARISE Technologies(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=APV-T,-17306,58,79284,107,99000,-6,43,116,Electrical & Electronic,50,0,683483,-149190,0
827,929,Petrowest Energy Services(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PRW.UN-T,-13207,78,135484,13,98980,-11,15,494,Oil and Gas Field Services,102,0,274259,-26735,0
864,739,Intl. Tower Hill Mines(My10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ITH-T,-17868,-83,117,-61,98394,48,500,9,Precious Metals,-125,-153,13000,-1985333,0
480,402,EGI Financial Holdings(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=EFH-T,4233,-6,180454,8,97962,-1,93,144,Insurance - Property & Casualty,-78,0,1253153,29396,0
430,345,McGraw-Hill Ryerson(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MHR-T,7616,-18,81080,-8,96753,1,96,225,Publishing & Printing,-85,0,360356,33849,0
675,710,Africo Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ARL-T,-3539,50,639,-34,96643,1,89,21,Metal Mines,35,-6,30429,-168524,0
344,322,MTY Food Group(No10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MTY-T,15447,26,67479,30,96554,26,251,400,Food Services,-22,0,168698,38618,0
539,559,Energold Drilling(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=EGD-X,1449,174,54621,127,95274,38,163,500,Mining Services,20,0,109242,2898,0
509,441,H. Paulin & Co.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PAP.A-T,2839,17,133842,9,95156,29,32,260,Misc. Industrial Products,-68,0,514777,10919,0
937, ,Silvermex Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SLX-T,-41468,-171,4166,615,94306,155,224,197,Precious Metals,,-10,21147,-210497,0
390,346,Boyuan Construction Group(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BOY-T,10057,27,147564,45,93869,63,34,400,Contractors,-44,0,368910,25143,0
979,363,Bridge Resources(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BUK-X,-89970,-1421,22639,-5,93824,-60,40, ,Oil and Gas Producers,-616,-4,#VALUE!,#VALUE!,-1
577,595,Canada Energy Partners(Ap10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CE-X,-704,77,0,-100,92974,-1,45,8,Oil and Gas Producers,18,#DIV/0!,0,-88000,0
560,797,Laramide Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=LAM-T,272,102,1777,27,92552,7,133,18,Precious Metals,237,0,98722,15111,0
701, ,Waldron Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WDN-T,-4552,13,24615,197,92293,138,75,15,Oil and Gas Producers,,0,1641000,-303467,0
428,359,K-Bro Linen(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=KBL-T,7785,0,104051,19,92129,11,128,1400,Other Services,-69,0,74322,5561,0
831,377,Lakeside Steel(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=LS-X,-13952,-313,105014,-50,91919,-6,23,416,Steel,-454,0,252438,-33538,0
